ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20211018,12.75,12.75,12.2,12.25,1882,12.48□,14.22□,16.60□,20.11□,5493□,5930□,6393□,9452□
20211019,12.2,12.4,12.1,12.3,1387,12.41□,14.01□,16.47□,20.03□,5424□,5796□,6382□,9344□
20211020,12.25,12.4,12.05,12.1,1516,12.35□,13.79□,16.34□,19.96□,1749□,5616□,6371□,9311□
20211021,12.15,12.45,12.1,12.15,1839,12.28□,13.59□,16.22□,19.88□,1659□,4930□,6377◆,9253□
20211022,12.3,12.6,12.25,12.35,2278,12.23□,13.42□,16.10□,19.79□,1781◆,4938◆,6388◆,9216□
20211025,12.3,12.45,12.2,12.2,1083,12.22□,13.24□,15.98□,19.71□,1621□,4900□,6377□,8920□
20211026,12.25,12.35,12.15,12.15,1222,12.19□,13.07□,15.86□,19.62□,1588□,4841□,6350□,8872□
20211027,12.2,12.35,12.2,12.25,1269,12.22◆,12.91□,15.75□,19.54□,1538□,4815□,6345□,8832□
20211028,12.25,12.35,12.2,12.25,1690,12.24◆,12.78□,15.63□,19.46□,1509□,4792□,6352◆,8821□
20211029,12.35,12.4,12.2,12.25,1183,12.22□,12.61□,15.50□,19.38□,1290□,3511□,6334□,8790□
20211101,12.4,12.4,12,12.15,1603,12.21□,12.47□,15.38□,19.28□,1394◆,3388□,6330□,8580□
20211102,12.15,12.35,12.15,12.2,1613,12.22◆,12.41□,15.25□,19.17□,1472◆,3064□,6336◆,8465□
20211103,12.25,12.55,12.2,12.45,2334,12.26◆,12.41□,15.13□,19.04□,1685◆,2874□,6322□,8467◆
20211104,12.65,12.95,12.35,12.45,3024,12.30◆,12.39□,15.00□,18.89□,1952◆,2721□,6340◆,7742□
20211105,12.6,12.6,12.2,12.3,1326,12.31◆,12.35□,14.88□,18.71□,1980◆,2666□,6328□,7739□
20211108,12.45,12.45,12.25,12.35,1174,12.35◆,12.32□,14.77□,18.51□,1894□,2600□,6321□,6918□
20211109,12.4,12.4,12.1,12.3,1760,12.37◆,12.30□,14.65□,18.33□,1924◆,2602◆,6336◆,6802□
20211110,12.25,12.3,12.2,12.25,1076,12.33□,12.29□,14.53□,18.19□,1672□,1661□,6319□,6599□
20211111,12.25,12.35,12.15,12.15,1372,12.27□,12.27□,14.45□,18.06□,1342□,1615□,6199□,6464□
20211112,12.2,12.3,12.1,12.2,1680,12.25□,12.25□,14.39□,17.95□,1413◆,1616◆,6079□,6322□
20211115,12.25,12.8,12.25,12.5,3682,12.28◆,12.27◆,14.33□,17.85□,1914◆,1706◆,6015□,6249□
20211116,12.7,13.75,12.65,13.75,8644,12.57◆,12.34◆,14.30□,17.74□,3291◆,2069◆,6117◆,6238□
20211117,15.05,15.05,13.6,13.65,12120,12.85◆,12.42◆,14.27□,17.63□,5500◆,2599◆,6284◆,6282◆
20211118,13.25,13.6,12.8,12.9,5039,13.00◆,12.45◆,14.23□,17.52□,6233◆,2759◆,6334◆,6281□
20211119,12.9,13.2,12.8,12.8,2345,13.12◆,12.48◆,14.19□,17.42□,6366◆,2762◆,6310□,6235□
20211122,13,13.45,12.8,12.9,3050,13.20◆,12.51◆,14.14□,17.30□,6240□,2860◆,6106□,6197□
20211123,12.9,13.1,12.85,12.85,1142,13.02□,12.55◆,14.09□,17.19□,4739□,2856□,6078□,6087□
20211124,13.05,13.05,12.85,12.9,1032,12.87□,12.58◆,14.05□,17.08□,2522□,2845□,6078□,6030□
20211125,13,13,12.55,12.6,1547,12.81□,12.60◆,13.99□,16.98□,1823□,2837□,6076□,5899□
20211126,12.6,13.85,12.6,13.85,7923,13.02◆,12.68◆,13.95□,16.88□,2939◆,3174◆,6198◆,5848□
20211129,15.2,15.2,15.2,15.2,5591,13.48◆,12.83◆,13.95□,16.80□,3447◆,3374◆,6274◆,5791□
20211130,16.3,16.3,14.7,15.9,42706,14.09◆,13.01◆,13.95◆,16.74□,11760◆,5428◆,6970◆,6051◆
20211201,16.6,17.35,16.2,16.3,24076,14.77◆,13.21◆,13.97◆,16.69□,16369◆,6516◆,7305◆,6152◆
20211202,16.7,16.7,15.5,15.6,6118,15.37◆,13.36◆,13.95□,16.63□,17283◆,6670◆,7253□,6151□
20211203,15.4,15.6,15.25,15.35,2764,15.67◆,13.52◆,13.89□,16.59□,16251□,6742◆,6935□,6086□
20211206,15.35,15.35,14.3,14.5,3855,15.53□,13.62◆,13.80□,16.52□,15904□,6876◆,6168□,6006□
20211207,14,14.4,14,14.2,2391,15.19□,13.72◆,13.73□,16.44□,7841□,6908◆,5644□,5861□
20211208,14.05,14.2,13.9,14.15,1598,14.76□,13.81◆,13.67□,16.37□,3345□,6934◆,5437□,5814□
20211209,14.15,14.45,14.15,14.2,995,14.48□,13.92◆,13.62□,16.31□,2321□,6915□,5348□,5771□
20211210,15.35,15.35,14.8,14.95,4045,14.40□,14.05◆,13.59□,16.26□,2577◆,7033◆,5261□,5749□
20211213,14.75,14.75,14.25,14.35,1692,14.37□,14.15◆,13.54□,16.20□,2144□,6934□,4856□,5729□
20211214,14.25,14.75,14.25,14.55,1167,14.44◆,14.19◆,13.51□,16.14□,1900□,6560□,4808□,5635□
20211215,14.85,14.85,14.55,14.7,865,14.55◆,14.24◆,13.48□,16.08□,1753□,5997□,4737□,5451□
20211216,15.05,15.2,14.7,15,3668,14.71◆,14.34◆,13.46□,16.02□,2288◆,5929□,4539□,5419□
20211217,15.5,16.3,15.4,15.4,13695,14.80◆,14.47◆,13.46□,15.96□,4218◆,6496◆,4732◆,5492◆
20211220,14.7,14.7,14,14.05,2153,14.74□,14.53◆,13.43□,15.89□,4310◆,6451□,4737◆,5483□
20211221,14.05,14.2,14.05,14.1,590,14.65□,14.59◆,13.40□,15.83□,4194□,6424□,4707□,5447□
20211222,14.1,14.1,13.65,13.65,1176,14.44□,14.63◆,13.37□,15.77□,4257◆,6431◆,4697□,5420□
20211223,13.65,14.05,13.65,14.05,377,14.25□,14.70◆,13.36□,15.71□,3598□,6372□,4667□,5373□
20211224,14.4,14.4,14.05,14.15,350,14.00□,14.72◆,13.33□,15.65□,929□,5994□,4226□,5275□
20211227,14.45,14.45,14.2,14.4,475,14.07◆,14.68□,13.33□,15.60□,594□,5738□,4167□,5236□
20211228,14.3,14.3,14.05,14.05,418,14.06□,14.59□,13.34◆,15.54□,559□,3624□,4039□,5176□
20211229,13.9,14,13.85,13.9,395,14.11◆,14.47□,13.36◆,15.48□,403□,2439□,3943□,5155□
20211230,13.9,14.15,13.9,14.1,449,14.12◆,14.39□,13.38◆,15.42□,418◆,2156□,3849□,5144□
20220103,14.4,14.4,14.05,14.1,436,14.11□,14.33□,13.40◆,15.38□,435◆,2040□,3816□,5099□
20220104,14.65,15.5,14.65,15.5,16083,14.33◆,14.38◆,13.44◆,15.35□,3556◆,2651◆,4042◆,5188◆
20220105,14.8,14.8,13.95,14.05,3465,14.33,14.37□,13.46◆,15.30□,4166◆,2705◆,4071◆,5197◆
20220106,14.5,14.5,14.3,14.35,1041,14.42◆,14.38◆,13.50◆,15.25□,4295◆,2677□,3757□,5187□
20220107,14.7,15.15,14.7,15.15,1877,14.63◆,14.43◆,13.54◆,15.21□,4581◆,2721◆,3750□,5184□
20220110,15.15,15.5,15.15,15.3,1630,14.87◆,14.45◆,13.58◆,15.16□,4819◆,2600□,3750□,5145□
20220111,15.25,15.25,14.15,14.5,872,14.67□,14.45◆,13.62◆,15.11□,1777□,2559□,3733□,5063□
20220112,14.5,14.7,14.5,14.6,590,14.78◆,14.46◆,13.66◆,15.07□,1202□,2530□,3720□,5051□
20220113,15.6,15.6,15,15.25,1393,14.96◆,14.48◆,13.71◆,15.03□,1273◆,2557◆,3718□,5044□
20220114,15.35,15.35,14.65,14.9,743,14.91□,14.48□,13.76◆,14.99□,1046□,2411□,3699□,5038□
20220117,15,15,15,15,623,14.85□,14.46□,13.80◆,14.95□,844□,1757□,3672□,5030□
20220118,14.7,14.7,14.2,14.7,802,14.89◆,14.49◆,13.84◆,14.91□,830□,1689□,3667□,5022□
20220119,14.55,14.55,14.4,14.45,493,14.86□,14.51◆,13.88◆,14.87□,811□,1685□,3655□,5002□
20220120,14.25,14.25,14.05,14.15,729,14.64□,14.53◆,13.91◆,14.83□,678□,1662□,3646□,4995□
20220121,14.15,14.2,14.1,14.2,412,14.50□,14.54◆,13.95◆,14.79□,612□,1664◆,3625□,4988□
20220124,14.7,14.7,14.4,14.4,431,14.38□,14.55◆,13.98◆,14.74□,574□,1668◆,3612□,4973□
20220125,14.3,14.3,13.5,13.5,698,14.14□,14.51□,14.01◆,14.69□,553□,1679◆,3597□,4964□
20220126,13.3,13.3,12.5,13,1030,13.85□,14.46□,14.02◆,14.63□,660◆,1710◆,3587□,4962□
